SubjectInfo.subjID,SubjectInfo.testAge,Trials.trialID,Trials.ordinal,Trials.trialType,Trials.targetImage,Trials.distractorImage,Trials.imagePair,length_critical_window,usable_frames_critical_window,percent_usable_critical_window,usable_critical_window,mean_target_looking_critical_window,length_critical_window_short,usable_frames_critical_window_short,percent_usable_critical_window_short,usable_critical_window_short,mean_target_looking_critical_window_short,length_baseline_window,usable_frames_baseline_window,percent_usable_baseline_window,usable_baseline_window,mean_target_looking_baseline_window,percent_right_looking_baseline_window,percent_left_looking_baseline_window,side_bias_right,side_bias_left,usable_window,usable_window_short,corrected_target_looking,corrected_target_looking_short,age_exclusion,technical_issue_exclusion_reason,exclude_technical_issue,video_capture_time,framerate,trial_exclusion,trial_exclusion_reason,exclude_participant,preterm_infant_exclusion,non_english_exposure_exclusion,side_bias_exclusion,exclude_participant_insufficient_data
M7RZU2,510,hard-cheese-butter,3,hard,cheese,butter,cheese-butter,96,47,0.4895833333333333,0,0.8297872340425534,45,18,0.4,0,0.5555555555555556,60,60,1,1,0.3666666666666666,0.36666666666666664,0.6333333333333333,0,0,0,0,0.4631205673758868,0.188888888888889,0,NA,FALSE,7.266,30.008667353513548,1,insufficient looking,0,0,0,0,0
QcRBVD,510,easy-cheese-mud,3,easy,cheese,mud,cheese-mud,90,90,1,1,1,39,39,1,1,1,51,51,1,1,0.17647058823529413,0.8235294117647058,0.17647058823529413,1,0,1,1,0.8235294117647058,0.8235294117647058,0,NA,FALSE,7.169,30.049370704173242,0,NA,0,0,0,0,0
CS7F6L,540,easy-turkey-swan,3,easy,turkey,swan,turkey-swan,89,74,0.8314606741573034,1,0.5135135135135135,45,45,1,1,0.1999999999999999,60,60,1,1,0.6166666666666664,0.6166666666666667,0.38333333333333336,0,0,1,1,-0.10315315315315288,-0.41666666666666646,0,NA,FALSE,6.773,29.978135454808882,0,NA,0,0,0,0,1
ZPX2dD,600,easy-bulldozer-orange,3,easy,bulldozer,orange,bulldozer-orange,49,49,1,1,0.6734693877551021,23,23,1,1,0.39130434782608703,30,22,0.7333333333333333,1,0.6363636363636365,0.4666666666666667,0.26666666666666666,0,0,1,1,0.03710575139146566,-0.24505928853754944,0,NA,FALSE,7.196,15.149450103930219,0,NA,0,0,0,0,0
AWMRW7,720,hard-bulldozer-tractor-distractor,3,hard-distractor,tractor,bulldozer,bulldozer-tractor,55,50,0.9090909090909091,1,0.8000000000000002,28,28,1,1,0.6428571428571428,34,34,1,1,0.3529411764705883,0.35294117647058826,0.6470588235294118,0,0,1,1,0.44705882352941184,0.2899159663865545,0,NA,FALSE,6.783,22.135879183920128,0,NA,0,0,0,0,0
AWMRW7,720,hard-snail-worm-distractor,4,hard-distractor,worm,snail,snail-worm,57,51,0.8947368421052632,1,0.4313725490196077,29,27,0.9310344827586207,1,0.14814814814814822,33,33,1,1,0.7575757575757575,0.24242424242424243,0.7575757575757576,0,0,1,1,-0.32620320855614976,-0.6094276094276092,0,NA,FALSE,6.847,22.14076869077111,0,NA,0,0,0,0,0
ZPX2dD,600,hard-turkey-goat,4,hard,turkey,goat,turkey-goat,48,48,1,1,0.375,22,22,1,1,0.8181818181818181,29,25,0.8620689655172413,1,0.32,0.5862068965517241,0.27586206896551724,0,0,1,1,0.05499999999999999,0.4981818181818181,0,NA,FALSE,7.224,15.07320317605149,0,NA,0,0,0,0,0
M7RZU2,510,hard-acorn-coconut-distractor,4,hard-distractor,coconut,acorn,acorn-coconut,96,96,1,1,0.2291666666666666,45,45,1,1,0.33333333333333337,60,58,0.9666666666666667,1,0.3448275862068964,0.3333333333333333,0.6333333333333333,0,0,1,1,-0.1156609195402298,-0.011494252873563038,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
QcRBVD,510,easy-turtle-horse,4,easy,turtle,horse,turtle-horse,89,89,1,1,0.393258426966292,41,41,1,1,0.12195121951219504,59,59,1,1,0.7627118644067797,0.7627118644067796,0.23728813559322035,0,0,1,1,-0.36945343744048775,-0.6407606448945847,0,NA,FALSE,7.276,34.67602585466732,0,NA,0,0,0,0,0
CS7F6L,540,hard-turtle-frog-distractor,4,hard-distractor,frog,turtle,turtle-frog,86,82,0.9534883720930233,1,0.5731707317073171,45,45,1,1,0.3333333333333334,60,21,0.35,0,1,0,0.35,0,0,0,0,-0.42682926829268286,-0.6666666666666665,0,NA,FALSE,6.673,29.9777183600713,1,insufficient looking,0,0,0,0,1
CS7F6L,540,easy-cheese-mud,5,easy,cheese,mud,cheese-mud,87,44,0.5057471264367817,1,0.7727272727272729,45,44,0.9777777777777777,1,0.7727272727272729,60,19,0.31666666666666665,0,0,0,0.31666666666666665,0,0,0,0,0.7727272727272729,0.7727272727272729,0,NA,FALSE,6.639,29.980562348283307,1,insufficient looking,0,0,0,0,1
AWMRW7,720,easy-turtle-horse-distractor,5,easy-distractor,horse,turtle,turtle-horse,54,46,0.8518518518518519,1,0.8695652173913044,27,23,0.8518518518518519,1,0.9565217391304348,36,32,0.8888888888888888,1,0.5625,0.5,0.3888888888888889,0,0,1,1,0.30706521739130443,0.3940217391304348,0,NA,FALSE,6.639,22.123371180040802,0,NA,0,0,0,0,0
QcRBVD,510,easy-snail-cow,5,easy,snail,cow,snail-cow,96,96,1,1,0.6354166666666666,45,45,1,1,1,60,60,1,1,0.6499999999999999,0.35,0.65,0,0,1,1,-0.014583333333333282,0.3500000000000001,0,NA,FALSE,7.14,29.978176487247406,0,NA,0,0,0,0,0
M7RZU2,510,hard-snail-worm-distractor,5,hard-distractor,worm,snail,snail-worm,96,96,1,1,1,45,45,1,1,1,60,60,1,1,0.8666666666666665,0.13333333333333333,0.8666666666666667,0,1,1,1,0.13333333333333353,0.13333333333333353,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
ZPX2dD,600,easy-squirrel-eagle-distractor,5,easy-distractor,eagle,squirrel,squirrel-eagle,47,22,0.46808510638297873,0,0.2727272727272728,22,16,0.7272727272727273,1,0.0625,30,30,1,1,0.23333333333333328,0.23333333333333334,0.7666666666666667,0,0,0,1,0.03939393939393954,-0.17083333333333328,0,NA,FALSE,7.169,15.056953045729484,1,insufficient looking,0,0,0,0,0
AWMRW7,720,easy-squirrel-eagle,6,easy,squirrel,eagle,squirrel-eagle,200,196,0.98,1,0.8214285714285708,94,94,1,1,0.6276595744680855,125,125,1,1,0.56,0.44,0.56,0,0,1,1,0.2614285714285708,0.06765957446808546,0,NA,FALSE,6.88,62.5,0,NA,0,0,0,0,0
CS7F6L,540,hard-acorn-coconut,6,hard,acorn,coconut,acorn-coconut,84,80,0.9523809523809523,1,0.46249999999999986,45,45,1,1,0.6000000000000001,60,9,0.15,0,0,0.15,0,0,0,0,0,0.46249999999999986,0.6000000000000001,0,NA,FALSE,6.639,29.980562348283307,1,insufficient looking,0,0,0,0,1
QcRBVD,510,easy-turkey-swan-distractor,6,easy-distractor,swan,turkey,turkey-swan,92,92,1,1,0.5760869565217391,41,41,1,1,0.6341463414634146,50,32,0.64,1,0,0.64,0,0,0,1,1,0.5760869565217391,0.6341463414634146,0,NA,FALSE,7.373,29.51538446346611,0,NA,0,0,0,0,0
M7RZU2,510,hard-bulldozer-tractor-distractor,6,hard-distractor,tractor,bulldozer,bulldozer-tractor,96,61,0.6354166666666666,1,0.9508196721311476,45,45,1,1,1,60,53,0.8833333333333333,1,0.9245283018867925,0.06666666666666667,0.8166666666666667,0,1,1,1,0.026291370244355128,0.07547169811320753,0,NA,FALSE,7.366,30.008630354651117,0,NA,0,0,0,0,0
ZPX2dD,600,hard-potato-pot,6,hard,potato,pot,potato-pot,48,48,1,1,0.875,23,23,1,1,1,30,30,1,1,0.13333333333333336,0.13333333333333333,0.8666666666666667,0,1,1,1,0.7416666666666667,0.8666666666666667,0,NA,FALSE,7.229,15.15232960009927,0,NA,0,0,0,0,0
ZPX2dD,600,easy-turtle-horse,7,easy,turtle,horse,turtle-horse,48,48,1,1,0,23,23,1,1,0,30,26,0.8666666666666667,1,0.3846153846153845,0.3333333333333333,0.5333333333333333,0,0,1,1,-0.3846153846153845,-0.3846153846153845,0,NA,FALSE,7.232,15.092551325107875,0,NA,0,0,0,0,0
M7RZU2,510,easy-squirrel-eagle,7,easy,squirrel,eagle,squirrel-eagle,96,89,0.9270833333333334,1,0.4606741573033705,45,45,1,1,0.3333333333333333,60,60,1,1,1,1,0,1,0,1,1,-0.5393258426966294,-0.6666666666666667,0,NA,FALSE,8.6,30.005941770647652,0,NA,0,0,0,0,0
AWMRW7,720,hard-acorn-coconut,7,hard,acorn,coconut,acorn-coconut,56,49,0.875,1,0.4489795918367347,27,24,0.8888888888888888,1,0.6666666666666666,34,34,1,1,0.7647058823529411,0.23529411764705882,0.7647058823529411,0,0,1,1,-0.31572629051620643,-0.0980392156862745,0,NA,FALSE,6.816,22.407105655160255,0,NA,0,0,0,0,0
CS7F6L,540,easy-bulldozer-orange,7,easy,bulldozer,orange,bulldozer-orange,86,9,0.10465116279069768,0,1,45,7,0.15555555555555556,0,1,60,56,0.9333333333333333,1,1,0,0.9333333333333333,0,1,0,0,0,0,0,NA,FALSE,6.706,29.979336827449206,1,insufficient looking,0,0,0,0,1
QcRBVD,510,easy-acorn-key,7,easy,acorn,key,acorn-key,96,87,0.90625,1,0.49425287356321834,45,44,0.9777777777777777,1,0,60,58,0.9666666666666667,1,0.4482758620689654,0.43333333333333335,0.5333333333333333,0,0,1,1,0.04597701149425293,-0.4482758620689654,0,NA,FALSE,7.17,30.77859533821741,0,NA,0,0,0,0,0
AWMRW7,720,easy-turkey-swan-distractor,8,easy-distractor,swan,turkey,turkey-swan,56,52,0.9285714285714286,1,0.21153846153846148,27,27,1,1,0.4074074074074074,36,31,0.8611111111111112,1,0.03225806451612905,0.8333333333333334,0.027777777777777776,1,0,1,1,0.17928039702233242,0.3751493428912783,0,NA,FALSE,6.815,22.059408173730574,0,NA,0,0,0,0,0
QcRBVD,510,easy-potato-glasses,8,easy,potato,glasses,potato-glasses,96,90,0.9375,1,0.7777777777777775,45,41,0.9111111111111111,1,0.975609756097561,60,55,0.9166666666666666,1,0.8545454545454545,0.13333333333333333,0.7833333333333333,0,0,1,1,-0.07676767676767704,0.12106430155210646,0,NA,FALSE,7.135,30.736397467473655,0,NA,0,0,0,0,0
M7RZU2,510,hard-turkey-goat,8,hard,turkey,goat,turkey-goat,96,96,1,1,0.33333333333333315,45,45,1,1,0.17777777777777773,60,60,1,1,0.36666666666666653,0.6333333333333333,0.36666666666666664,0,0,1,1,-0.03333333333333338,-0.1888888888888888,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
CS7F6L,540,hard-squirrel-monkey,8,hard,squirrel,monkey,squirrel-monkey,86,52,0.6046511627906976,1,0.9615384615384616,45,45,1,1,0.9555555555555555,60,26,0.43333333333333335,0,1,0,0.43333333333333335,0,0,0,0,-0.038461538461538436,-0.04444444444444451,0,NA,FALSE,6.673,29.9777183600713,1,insufficient looking,0,0,0,0,1
ZPX2dD,600,easy-cheese-mud,8,easy,cheese,mud,cheese-mud,48,37,0.7708333333333334,1,0.37837837837837834,23,12,0.5217391304347826,1,0.6666666666666667,29,29,1,1,0.31034482758620685,0.6896551724137931,0.3103448275862069,0,0,1,1,0.0680335507921715,0.3563218390804599,0,NA,FALSE,7.163,15.072995275936334,0,NA,0,0,0,0,0
AWMRW7,720,easy-snail-cow,9,easy,snail,cow,snail-cow,56,52,0.9285714285714286,1,0.5384615384615385,27,27,1,1,0.11111111111111108,35,32,0.9142857142857143,1,0,0.9142857142857143,0,1,0,1,1,0.5384615384615385,0.11111111111111108,0,NA,FALSE,6.638,22.532195545426866,0,NA,0,0,0,0,0
ZPX2dD,600,hard-snail-worm,9,hard,snail,worm,snail-worm,48,27,0.5625,1,0,23,23,1,1,0,29,29,1,1,0.6551724137931035,0.6551724137931034,0.3448275862068966,0,0,1,1,-0.6551724137931035,-0.6551724137931035,0,NA,FALSE,7.189,15.137722297044412,0,NA,0,0,0,0,0
QcRBVD,510,easy-squirrel-eagle,9,easy,squirrel,eagle,squirrel-eagle,96,86,0.8958333333333334,1,0.31395348837209325,45,35,0.7777777777777778,1,0.7714285714285715,60,58,0.9666666666666667,1,0.37931034482758647,0.6,0.36666666666666664,0,0,1,1,-0.06535685645549322,0.392118226600985,0,NA,FALSE,7.179,30.34973138520371,0,NA,0,0,0,0,0
CS7F6L,540,easy-turtle-horse,9,easy,turtle,horse,turtle-horse,86,82,0.9534883720930233,1,0.695121951219512,45,45,1,1,0.6666666666666667,60,60,1,1,0.33333333333333315,0.6666666666666666,0.3333333333333333,0,0,1,1,0.3617886178861789,0.3333333333333336,0,NA,FALSE,6.606,29.97893372224923,0,NA,0,0,0,0,1
M7RZU2,510,easy-turtle-horse-distractor,9,easy-distractor,horse,turtle,turtle-horse,96,96,1,1,0.47916666666666674,45,45,1,1,0.6666666666666666,60,60,1,1,0.5333333333333334,0.4666666666666667,0.5333333333333333,0,0,1,1,-0.054166666666666696,0.1333333333333332,0,NA,FALSE,7.3,30.005941770647652,0,NA,0,0,0,0,0
M7RZU2,510,easy-cheese-mud-distractor,10,easy-distractor,mud,cheese,cheese-mud,96,95,0.9895833333333334,1,0.6736842105263159,45,44,0.9777777777777777,1,0.2954545454545454,60,57,0.95,1,0.017543859649122792,0.9333333333333333,0.016666666666666666,1,0,1,1,0.6561403508771931,0.2779106858054226,0,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0
QcRBVD,510,hard-cheese-butter,10,hard,cheese,butter,cheese-butter,96,76,0.7916666666666666,1,0.6973684210526314,45,32,0.7111111111111111,1,1,60,59,0.9833333333333333,1,0.6779661016949152,0.31666666666666665,0.6666666666666666,0,0,1,1,0.01940231935771619,0.3220338983050848,0,NA,FALSE,7.28,30.908337457717042,0,NA,0,0,0,0,0
CS7F6L,540,easy-squirrel-eagle,10,easy,squirrel,eagle,squirrel-eagle,86,82,0.9534883720930233,1,0.2804878048780488,45,45,1,1,0.4888888888888889,60,60,1,1,0.55,0.55,0.45,0,0,1,1,-0.26951219512195124,-0.06111111111111117,0,NA,FALSE,6.673,29.9777183600713,0,NA,0,0,0,0,1
AWMRW7,720,hard-turkey-goat,10,hard,turkey,goat,turkey-goat,57,50,0.8771929824561403,1,0,28,26,0.9285714285714286,1,0,36,25,0.6944444444444444,1,0.6799999999999999,0.2222222222222222,0.4722222222222222,0,0,1,1,-0.6799999999999999,-0.6799999999999999,0,NA,FALSE,6.608,22.77874062988106,0,NA,0,0,0,0,0
ZPX2dD,600,hard-acorn-coconut,10,hard,acorn,coconut,acorn-coconut,48,27,0.5625,1,0.5925925925925926,22,4,0.18181818181818182,0,1,30,8,0.26666666666666666,0,0.875,0.03333333333333333,0.23333333333333334,0,0,0,0,-0.28240740740740744,0.125,0,NA,FALSE,7.194,15.105496594341787,1,insufficient looking,0,0,0,0,0
M7RZU2,510,hard-potato-pot-distractor,11,hard-distractor,pot,potato,potato-pot,96,95,0.9895833333333334,1,0.1894736842105264,45,45,1,1,0,60,60,1,1,0.30000000000000004,0.3,0.7,0,0,1,1,-0.11052631578947364,-0.30000000000000004,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
ZPX2dD,600,easy-turkey-swan,11,easy,turkey,swan,turkey-swan,49,34,0.6938775510204082,1,1,23,23,1,1,1,30,30,1,1,0.9666666666666667,0.9666666666666667,0.03333333333333333,1,0,1,1,0.033333333333333326,0.033333333333333326,0,NA,FALSE,7.23,15.052254940605428,0,NA,0,0,0,0,0
QcRBVD,510,hard-potato-pot,11,hard,potato,pot,potato-pot,96,91,0.9479166666666666,1,0.45054945054945095,45,40,0.8888888888888888,1,1,60,59,0.9833333333333333,1,0.49152542372881375,0.5,0.48333333333333334,0,0,1,1,-0.0409759731793628,0.5084745762711862,0,NA,FALSE,7.07,30.613689960587532,0,NA,0,0,0,0,0
CS7F6L,540,easy-snail-cow,11,easy,snail,cow,snail-cow,87,63,0.7241379310344828,1,0.14285714285714277,45,42,0.9333333333333333,1,0,60,39,0.65,1,0.051282051282051266,0.03333333333333333,0.6166666666666667,0,0,1,1,0.0915750915750915,-0.051282051282051266,0,NA,FALSE,6.706,29.979336827449206,0,NA,0,0,0,0,1
AWMRW7,720,hard-squirrel-monkey,11,hard,squirrel,monkey,squirrel-monkey,49,0,0,0,NA,26,0,0,0,NA,34,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,6.64,20.313934344468443,1,insufficient looking,0,0,0,0,0
M7RZU2,510,easy-acorn-key,12,easy,acorn,key,acorn-key,96,90,0.9375,1,0.4666666666666666,45,45,1,1,0.5555555555555557,60,60,1,1,0.3500000000000002,0.35,0.65,0,0,1,1,0.11666666666666642,0.2055555555555555,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
ZPX2dD,600,hard-squirrel-monkey-distractor,12,hard-distractor,monkey,squirrel,squirrel-monkey,47,28,0.5957446808510638,1,0.9642857142857143,22,19,0.8636363636363636,1,1,30,20,0.6666666666666666,1,1,0,0.6666666666666666,0,0,1,1,-0.0357142857142857,0,0,NA,FALSE,7.211,15.14049471590207,0,NA,0,0,0,0,0
QcRBVD,510,easy-bulldozer-orange-distractor,12,easy-distractor,orange,bulldozer,bulldozer-orange,96,96,1,1,0.78125,45,45,1,1,1,60,59,0.9833333333333333,1,0.13559322033898316,0.85,0.13333333333333333,1,0,1,1,0.6456567796610169,0.8644067796610169,0,NA,FALSE,7.238,30.406304197587147,0,NA,0,0,0,0,0
CS7F6L,540,easy-acorn-key-distractor,12,easy-distractor,key,acorn,acorn-key,83,74,0.891566265060241,1,0.4594594594594593,44,44,1,1,0.11363636363636365,60,60,1,1,0.8333333333333335,0.8333333333333334,0.16666666666666666,1,0,1,1,-0.37387387387387416,-0.7196969696969698,0,NA,FALSE,6.673,29.9777183600713,0,NA,0,0,0,0,1
AWMRW7,720,hard-turtle-frog,12,hard,turtle,frog,turtle-frog,50,42,0.84,1,1,24,24,1,1,1,32,25,0.78125,1,1,0.78125,0,0,0,1,1,0,0,0,NA,FALSE,6.639,20.991065314461505,0,NA,0,0,0,0,0
QcRBVD,510,hard-turkey-goat,13,hard,turkey,goat,turkey-goat,96,90,0.9375,1,0.8222222222222221,45,44,0.9777777777777777,1,0.6363636363636362,60,55,0.9166666666666666,1,0.4727272727272728,0.43333333333333335,0.48333333333333334,0,0,1,1,0.3494949494949493,0.16363636363636347,0,NA,FALSE,7.126,30.49694585559929,0,NA,0,0,0,0,0
M7RZU2,510,easy-turkey-swan,13,easy,turkey,swan,turkey-swan,96,96,1,1,0.6145833333333334,45,45,1,1,0.4666666666666666,60,60,1,1,0.6833333333333332,0.31666666666666665,0.6833333333333333,0,0,1,1,-0.06874999999999987,-0.21666666666666662,0,NA,FALSE,7.2,30.005941770647652,0,NA,0,0,0,0,0
CS7F6L,540,hard-bulldozer-tractor-distractor,13,hard-distractor,tractor,bulldozer,bulldozer-tractor,87,0,0,0,NA,45,0,0,0,NA,60,9,0.15,0,1,0.15,0,0,0,0,0,NA,NA,0,NA,FALSE,6.706,29.979336827449206,1,insufficient looking,0,0,0,0,1
ZPX2dD,600,hard-bulldozer-tractor-distractor,13,hard-distractor,tractor,bulldozer,bulldozer-tractor,48,48,1,1,0.5208333333333333,23,23,1,1,0.17391304347826092,30,23,0.7666666666666667,1,1,0.7666666666666667,0,0,0,1,1,-0.47916666666666674,-0.826086956521739,0,NA,FALSE,7.226,15.099854101676335,0,NA,0,0,0,0,0
AWMRW7,720,easy-acorn-key,13,easy,acorn,key,acorn-key,53,37,0.6981132075471698,1,0.6216216216216216,28,21,0.75,1,0.4761904761904761,35,9,0.2571428571428571,0,0,0,0.2571428571428571,0,0,0,0,0.6216216216216216,0.4761904761904761,0,NA,FALSE,6.591,22.70671364644886,1,insufficient looking,0,0,0,0,0
QcRBVD,510,hard-turtle-frog-distractor,14,hard-distractor,frog,turtle,turtle-frog,96,93,0.96875,1,0.47311827956989283,45,44,0.9777777777777777,1,0.8636363636363636,60,58,0.9666666666666667,1,0.4137931034482759,0.5666666666666667,0.4,0,0,1,1,0.05932517612161692,0.44984326018808773,0,NA,FALSE,7.214,30.490512362728566,0,NA,0,0,0,0,0
ZPX2dD,600,hard-turtle-frog-distractor,14,hard-distractor,frog,turtle,turtle-frog,48,48,1,1,0.4375,23,23,1,1,0,30,24,0.8,1,0.6666666666666667,0.5333333333333333,0.26666666666666666,0,0,1,1,-0.22916666666666674,-0.6666666666666667,0,NA,FALSE,7.211,15.110933557998463,0,NA,0,0,0,0,0
M7RZU2,510,easy-snail-cow-distractor,14,easy-distractor,cow,snail,snail-cow,96,96,1,1,0.6458333333333333,45,45,1,1,0.42222222222222205,60,50,0.8333333333333334,1,0.7200000000000001,0.23333333333333334,0.6,0,0,1,1,-0.07416666666666683,-0.29777777777777803,0,NA,FALSE,7.266,30.008667353513548,0,NA,0,0,0,0,0
CS7F6L,540,hard-cheese-butter,14,hard,cheese,butter,cheese-butter,84,55,0.6547619047619048,1,1,45,20,0.4444444444444444,0,1,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,6.639,29.980562348283307,1,insufficient looking,0,0,0,0,1
AWMRW7,720,easy-bulldozer-orange,14,easy,bulldozer,orange,bulldozer-orange,196,7,0.03571428571428571,0,0.8571428571428571,94,7,0.07446808510638298,0,0.8571428571428571,125,107,0.856,1,0.4392523364485979,0.48,0.376,0,0,0,0,0.4178905206942592,0.4178905206942592,0,NA,FALSE,6.72,62.5,1,insufficient looking,0,0,0,0,0
AWMRW7,720,hard-potato-pot-distractor,15,hard-distractor,pot,potato,potato-pot,52,28,0.5384615384615384,1,0.5,27,22,0.8148148148148148,1,0.36363636363636365,37,37,1,1,0,0,1,0,1,1,1,0.5,0.36363636363636365,0,NA,FALSE,6.688,21.146405502979228,0,NA,0,0,0,0,0
M7RZU2,510,easy-bulldozer-orange-distractor,15,easy-distractor,orange,bulldozer,bulldozer-orange,96,83,0.8645833333333334,1,0.4939759036144574,45,42,0.9333333333333333,1,0.9047619047619049,60,60,1,1,0.5499999999999998,0.45,0.55,0,0,1,1,-0.0560240963855424,0.35476190476190506,0,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0
QcRBVD,510,hard-acorn-coconut,15,hard,acorn,coconut,acorn-coconut,95,89,0.9368421052631579,1,0.5505617977528087,44,40,0.9090909090909091,1,1,60,54,0.9,1,0.6666666666666666,0.3,0.6,0,0,1,1,-0.11610486891385796,0.33333333333333337,0,NA,FALSE,7.171,30.844617364712494,0,NA,0,0,0,0,0
ZPX2dD,600,hard-cheese-butter-distractor,15,hard-distractor,butter,cheese,cheese-butter,48,46,0.9583333333333334,1,0.8043478260869563,23,23,1,1,0.6086956521739131,30,30,1,1,0.6333333333333334,0.36666666666666664,0.6333333333333333,0,0,1,1,0.1710144927536229,-0.024637681159420333,0,NA,FALSE,7.359,15.08428374100016,0,NA,0,0,0,0,0
CS7F6L,540,hard-turkey-goat-distractor,15,hard-distractor,goat,turkey,turkey-goat,85,81,0.9529411764705882,1,0.4074074074074074,45,45,1,1,0.6666666666666666,60,60,1,1,0,0,1,0,1,1,1,0.4074074074074074,0.6666666666666666,0,NA,FALSE,6.639,29.980562348283307,0,NA,0,0,0,0,1
AWMRW7,720,hard-cheese-butter-distractor,16,hard-distractor,butter,cheese,cheese-butter,53,0,0,0,NA,26,0,0,0,NA,36,1,0.027777777777777776,0,1,0.027777777777777776,0,0,0,0,0,NA,NA,0,NA,FALSE,6.784,22.67042900620954,1,insufficient looking,0,0,0,0,0
M7RZU2,510,hard-squirrel-monkey-distractor,16,hard-distractor,monkey,squirrel,squirrel-monkey,96,96,1,1,0.20833333333333334,45,45,1,1,0.1555555555555555,60,59,0.9833333333333333,1,0.6271186440677965,0.6166666666666667,0.36666666666666664,0,0,1,1,-0.4187853107344631,-0.471563088512241,0,NA,FALSE,7.233,30.007310842225454,0,NA,0,0,0,0,0
ZPX2dD,600,easy-potato-glasses-distractor,16,easy-distractor,glasses,potato,potato-glasses,47,47,1,1,0.8936170212765958,22,22,1,1,0.7727272727272728,30,30,1,1,0.30000000000000004,0.7,0.3,0,0,1,1,0.5936170212765958,0.4727272727272728,0,NA,FALSE,7.196,15.11737530173009,0,NA,0,0,0,0,0
QcRBVD,510,hard-snail-worm-distractor,16,hard-distractor,worm,snail,snail-worm,96,90,0.9375,1,0.5666666666666668,45,43,0.9555555555555556,1,0.20930232558139522,56,50,0.8928571428571429,1,0.4799999999999998,0.42857142857142855,0.4642857142857143,0,0,1,1,0.08666666666666695,-0.2706976744186046,0,NA,FALSE,7.171,30.4179039043712,0,NA,0,0,0,0,0
CS7F6L,540,easy-potato-glasses,16,easy,potato,glasses,potato-glasses,84,51,0.6071428571428571,1,0.8823529411764705,45,16,0.35555555555555557,0,0.625,60,0,0,0,NA,0,0,0,0,0,0,NA,NA,0,NA,FALSE,6.439,29.97977335069685,1,insufficient looking,0,0,0,0,1
AWMRW7,720,hard-acorn-coconut-distractor,17,hard-distractor,coconut,acorn,acorn-coconut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,9,0.34615384615384615,0,0,0.34615384615384615,0,0,0,0,0,NA,NA,0,unusually short trial,TRUE,3.007,23.230145471590948,1,insufficient looking - unusually short trial,0,0,0,0,0
ZPX2dD,600,easy-cheese-mud-distractor,17,easy-distractor,mud,cheese,cheese-mud,48,37,0.7708333333333334,1,0.5675675675675675,23,23,1,1,0.3043478260869565,30,29,0.9666666666666667,1,0.7586206896551723,0.7333333333333333,0.23333333333333334,0,0,1,1,-0.19105312208760472,-0.4542728635682158,0,NA,FALSE,7.194,15.115308245280875,0,NA,0,0,0,0,0
M7RZU2,510,hard-cheese-butter-distractor,17,hard-distractor,butter,cheese,cheese-butter,96,77,0.8020833333333334,1,0.24675324675324647,45,36,0.8,1,0.5277777777777778,60,51,0.85,1,0.37254901960784303,0.5333333333333333,0.31666666666666665,0,0,1,1,-0.12579577285459656,0.15522875816993476,0,NA,FALSE,7.2,30.005941770647652,0,NA,0,0,0,0,0
CS7F6L,540,easy-cheese-mud-distractor,17,easy-distractor,mud,cheese,cheese-mud,85,81,0.9529411764705882,1,0.18518518518518523,45,45,1,1,0.1555555555555555,60,60,1,1,0.6166666666666664,0.6166666666666667,0.38333333333333336,0,0,1,1,-0.43148148148148113,-0.46111111111111086,0,NA,FALSE,6.339,29.97936016511868,0,NA,0,0,0,0,1
QcRBVD,510,easy-cheese-mud-distractor,17,easy-distractor,mud,cheese,cheese-mud,96,96,1,1,0.7604166666666667,45,45,1,1,0.4888888888888889,60,60,1,1,0,1,0,1,0,1,1,0.7604166666666667,0.4888888888888889,0,NA,FALSE,7.073,29.97931591161336,0,NA,0,0,0,0,0
AWMRW7,720,hard-snail-worm,18,hard,snail,worm,snail-worm,50,40,0.8,1,0.575,23,23,1,1,0.6086956521739131,33,32,0.9696969696969697,1,0.15625,0.15151515151515152,0.8181818181818182,0,1,1,1,0.41874999999999996,0.4524456521739131,0,NA,FALSE,6.64,21.189638433974523,0,NA,0,0,0,0,0
M7RZU2,510,hard-bulldozer-tractor,18,hard,bulldozer,tractor,bulldozer-tractor,96,1,0.010416666666666666,0,1,45,1,0.022222222222222223,0,1,60,8,0.13333333333333333,0,1,0,0.13333333333333333,0,0,0,0,0,0,0,NA,FALSE,7.266,30.008667353513548,1,insufficient looking,0,0,0,0,0
