Word1,Word2,item_pair,trial_type,cor,AoA_Est_Word1,Animacy_Word_1,Audio_Path_Word1,Audio_File_Word_1,AoA_Est_Word2,Animacy_Word_2,Audio_Path_Word2,Audio_File_Word_2,diff_aoa,dist_number,Word_1_path,Word_2_path,Word_1_new_path,Word_2_new_path,example_path,audio_new_path
scoop,statue,scoop_statue,easy,0.794257624839908,5.14,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SCOOP.wav,SCOOP.wav,7.55,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/STATUE.wav,STATUE.wav,-2.41,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/scoop.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/statue.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/scoop.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/statue.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/scoop_easy.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SCOOP.wav
scoop,cauliflower,scoop_cauliflower,distal,0.7334868215599889,5.14,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SCOOP.wav,SCOOP.wav,6.18,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/CAULIFLOWER.wav,CAULIFLOWER.wav,-1.04,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/scoop.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/cauliflower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/scoop.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/cauliflower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/scoop_distal.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SCOOP.wav
scrabble,poker,scrabble_poker,hard,0.8222591802614823,9.32,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SCRABBLE.wav,SCRABBLE.wav,9.1,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/POKER.wav,POKER.wav,0.22000000000000064,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/scrabble.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/poker.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/scrabble.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/poker.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/scrabble_hard.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SCRABBLE.wav
scrabble,whisk,scrabble_whisk,easy,0.7165899326699737,9.32,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SCRABBLE.wav,SCRABBLE.wav,8.72,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/WHISK.wav,WHISK.wav,0.5999999999999996,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/scrabble.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/whisk.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/scrabble.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/whisk.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/scrabble_easy.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SCRABBLE.wav
scrabble,bison,scrabble_bison,distal,0.6419634275046711,9.32,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SCRABBLE.wav,SCRABBLE.wav,8.11,1,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/BISON.wav,BISON.wav,1.2100000000000009,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/scrabble.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/bison.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/scrabble.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/bison.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/scrabble_distal.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SCRABBLE.wav
seagull,lobster,seagull_lobster,easy,0.7231260574188961,5.42,1,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SEAGULL.wav,SEAGULL.wav,7.44,1,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/LOBSTER.wav,LOBSTER.wav,-2.0200000000000005,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/seagull.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/lobster.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/seagull.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/lobster.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/seagull_easy.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SEAGULL.wav
seagull,pigeon,seagull_pigeon,hard,0.8752473603406226,5.42,1,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SEAGULL.wav,SEAGULL.wav,6.21,1,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/PIGEON.wav,PIGEON.wav,-0.79,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/seagull.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/pigeon.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/seagull.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/pigeon.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/seagull_hard.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SEAGULL.wav
seagull,perfume,seagull_perfume,distal,0.6574933479700316,5.42,1,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SEAGULL.wav,SEAGULL.wav,7.06,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/PERFUME.wav,PERFUME.wav,-1.6399999999999997,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/seagull.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/perfume.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/seagull.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/perfume.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/seagull_distal.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SEAGULL.wav
ship,boat,ship_boat,hard,0.917786341127969,5.33,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SHIP.wav,SHIP.wav,3.84,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/BOAT.wav,BOAT.wav,1.4900000000000002,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/ship.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/boat.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/ship.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/boat.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/ship_hard.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SHIP.wav
ship,nose,ship_nose,easy,0.8540605758452836,5.33,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SHIP.wav,SHIP.wav,2.95,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/NOSE.wav,NOSE.wav,2.38,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/ship.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/nose.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/ship.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/nose.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/ship_easy.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SHIP.wav
ship,zucchini,ship_zucchini,distal,0.7350196020594558,5.33,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SHIP.wav,SHIP.wav,6.79,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/ZUCCHINI.wav,ZUCCHINI.wav,-1.46,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/ship.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/zucchini.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/ship.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/zucchini.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/ship_distal.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SHIP.wav
shower,soap,shower_soap,hard,0.8509067621736393,4.72,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SHOWER.wav,SHOWER.wav,3.17,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SOAP.wav,SOAP.wav,1.5499999999999998,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/shower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/soap.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/shower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/soap.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/shower_hard.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SHOWER.wav
shower,toe,shower_toe,easy,0.7333357021452662,4.72,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SHOWER.wav,SHOWER.wav,3,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/TOE.wav,TOE.wav,1.7199999999999998,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/shower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/toe.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/shower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/toe.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/shower_easy.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SHOWER.wav
shower,cantaloupe,shower_cantaloupe,distal,0.6776475991649158,4.72,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/SHOWER.wav,SHOWER.wav,7.22,0,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/MALD1_rw/CANTALOUPE.wav,CANTALOUPE.wav,-2.5,NA,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/shower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/all_images/cantaloupe.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/shower.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_images_2023-04-11/cantaloupe.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_trials_2023-04-11/shower_distal.jpg,/Users/brialong/Documents/GitHub/online-vocab-assessment/data/exp1_audio_2023-04-11/SHOWER.wav
